,Assortativity,Average clustering coefficient,Average shortest path length,Average square clustering,Degree (min),Degree (max),Degree (avg),Degree (std),Degree (med),Density,Edge betweenness centrality (min),Edge betweenness centrality (max),Edge betweenness centrality (avg),Edge betweenness centrality (std),Edge betweenness centrality (med),Eccentricity (min),Eccentricity (max),Eccentricity (avg),Eccentricity (std),Eccentricity (med),Fraction of nodes in the barycenter,Fraction of nodes in the center,Fraction of nodes in the periphery,Global efficiency,Local efficiency (min),Local efficiency (max),Local efficiency (avg),Local efficiency (std),Local efficiency (med),Modularity,Node betweenness centrality (min),Node betweenness centrality (max),Node betweenness centrality (avg),Node betweenness centrality (std),Node betweenness centrality (med),Node strength (min),Node strength (max),Node strength (avg),Node strength (std),Node strength (med),Rich club coefficient (min),Rich club coefficient (max),Rich club coefficient (avg),Rich club coefficient (std),Rich club coefficient (med),Transitivity
signf_corr_before_Glut_Test2_Week_2_2022_09_09_13_45_10_Fluo9062_CS4A1S1_stack_CTL_ts,0.29144478360089837,0.3399721523098646,0.003986379265039628,0.17388617088297167,0.0,0.1824561403508772,0.039285934133579566,0.03648924308072086,0.02982456140350877,0.039354977954552464,7.000595050579299e-06,0.009989849137176661,0.00046550281801378287,0.0007305351317473746,0.000210017851517379,0.005902968085742154,0.008660972705165458,0.006901795565088293,0.00047898217384387113,0.006860503090411011,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.337274865546417,0.0,1.7024904780861128,0.76102932146157,0.33694813058770173,0.8614426209179966,0.46691087995974156,0.0,0.030847931642669926,0.003696760753744744,0.004369843787379021,0.0023821067942745113,0.0,100.03031990552611,18.31537343016872,18.673658060416475,12.832113824215353,0.04434531254342811,1.0,0.5556000533065536,0.3724574170829059,0.5680434912191923,0.41950742632370996
signf_corr_before_Glut_Test2_Week_2_2022_09_08_12_25_59_Fluo9062_CS1A1S1_stack_CTL_ts,0.34161156110117036,0.3011245329486779,0.004515707568664719,0.14855182798276406,0.0,0.10408921933085502,0.03329832368264673,0.024964079444660572,0.027881040892193308,0.03336033173419728,7.353968569138336e-06,0.011450129062148389,0.000678731452848916,0.0009646111743759294,0.0003235746170420868,0.007218605555464844,0.012313449700308943,0.008804318261318427,0.0007600843333816103,0.00867813766296002,0.0019157088122605363,0.0019157088122605363,0.0019157088122605363,0.3274894816665545,0.0,1.3469209664253317,0.7332743219868748,0.327949627491832,0.8343754736684326,0.5621890953988777,0.0,0.031610807618485164,0.004364325785333132,0.004584518737821799,0.0030820906540676212,0.0,50.14598139184311,14.175387255150378,11.434643591246852,11.24992069901869,0.0,0.6,0.19996711140722692,0.13846132870564976,0.17421640188922285,0.417444668317517
signf_corr_before_Glut_Week_6_2022_09_27_13_52_29_Fluo5439_CS2A1S1_stack_CTL_ts,0.15805472942610627,0.256522654216582,0.005811126404349611,0.12396273407731993,0.0,0.19305019305019305,0.023106393762764417,0.03296721535608318,0.011583011583011582,0.023151086980874216,1.0994931336653802e-05,0.023441193609745906,0.0011058343137739187,0.001748946114401676,0.0005167617728227287,0.009712008043620293,0.01843860803504335,0.012801169270976815,0.0013747584441996985,0.012521043405243184,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.2336002723817905,0.0,1.6653810922802645,0.5247853199848702,0.44345000717355665,0.6507657168841345,0.38782667767231727,0.0,0.047898370615851976,0.005700134590894774,0.007311656940702891,0.003203534935100801,0.0,90.55297045108142,9.7636956676277,15.19103165143962,3.968749032536261,0.032540465643566434,1.0,0.7038160421201299,0.34416388150715915,0.8932806324110671,0.38902633861322866
signf_corr_before_Glut_Week_6_2022_09_29_10_15_00_Fluo9062_CS2A1S1_stack_CTL_ts,0.5667392053958977,0.513410391245643,0.0043005862494265076,0.3306456164726609,0.0,0.18902439024390244,0.06163091165972637,0.056282190195193614,0.039634146341463415,0.0617250046546267,4.8904538341158055e-06,0.037455985915492956,0.0002624502988266451,0.0010856882489434366,1.9561815336463222e-05,0.005816622502101105,0.009567686996006715,0.007603298092738459,0.0006669592107671723,0.007570017827580109,0.0015625,0.0015625,0.003125,0.33603081695316567,0.0,1.67847544763043,0.7980422930503978,0.26392314143250795,0.8624554568974416,0.6186664463110501,0.0,0.07439622058369023,0.003887289909782624,0.007916013988474108,0.001319656006397143,0.0,119.28893687851325,36.89006619710863,34.825025006983445,22.182212266040516,0.0,0.9523809523809523,0.43047857516751087,0.25933467915627145,0.3903112933781141,0.7267275533273746
signf_corr_before_Glut_Week_6_2022_09_28_14_27_09_Fluo5439_CS4A1S1_stack_CTL_ts,0.379569015305939,0.299989093519484,0.004015590400525417,0.1381356086461273,0.0,0.14246947082767977,0.02014474316465041,0.026550011302611892,0.009497964721845319,0.020172113739602385,4.556784368406903e-06,0.012011683595120596,0.0006752703762997539,0.0010520192618222045,0.00025973670899919344,0.005805053742762903,0.010599266546827753,0.007747299379072924,0.0007885733773421713,0.007668936940742235,0.0015082956259426848,0.0015082956259426848,0.0015082956259426848,0.2535468069491858,0.0,1.7844200997825381,0.637622394106552,0.4160415951865768,0.7566823071651747,0.4848400732902426,0.0,0.03377652645675553,0.004065017026621265,0.004905992850878732,0.002536667413193413,0.0,96.6462600536685,12.124102559279494,17.5430157338439,4.97852051453763,0.023838468342461755,1.0,0.6043226095335801,0.3483983730359297,0.6546659140998763,0.44612560930056677
signf_corr_before_Glut_Week_6_2022_08_25_13_20_30_Fluo9001_CS1A1S1_stack_CTL_ts,0.2567934151572519,0.5725727485823455,0.006445784163234461,0.4634601503935037,0.0,0.32087227414330216,0.15595733737056122,0.10975610534836942,0.18691588785046728,0.15644470404984423,0.0,0.09867556364371652,0.000344665492151733,0.001843591674519724,2.0220402386007482e-05,0.010901913606683656,0.019567565811648195,0.015306594804360054,0.001875358440783602,0.0158584364402898,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.440318711986439,0.0,1.3481072569737023,0.8729920803032477,0.2902478119470556,0.9851619382703348,0.4969693038732721,0.0,0.12089701064284405,0.005651893175549592,0.01514751988638707,0.000997130705520848,0.0,93.1255879406058,44.61512812586152,32.38601231868889,52.7920975827018,0.16042407059857045,1.0,0.45724468045243805,0.19800990582576217,0.4245206038351693,0.7682343623618226
signf_corr_before_Glut_Test2_Week_2_2022_09_08_13_56_30_Fluo5439_CS2A1S1_stack_CTL_ts,0.12569611344857493,0.24279822727544015,0.0024520181147388636,0.1320092427420471,0.0,0.20181634712411706,0.017234830935533834,0.0261828226370724,0.008072653884964682,0.017252239855670735,2.657609533376918e-06,0.007249958807052233,0.00040854429410152037,0.0006467022610220986,0.000162114181535992,0.003668407031152215,0.006533342948821701,0.004628568797086461,0.00046919862372317005,0.004432504887413936,0.001152073732718894,0.001152073732718894,0.002304147465437788,0.2521933249830332,0.0,1.7526644831868168,0.6955459056663834,0.49030617161309437,0.9026384090629351,0.41801643267285044,0.0,0.030446630492979694,0.002834469458340019,0.0036696401691186215,0.001650191390236301,0.0,146.92996863918438,11.606949463154695,18.654493932649398,4.907756996422304,0.021832112269115675,1.0,0.713636560801763,0.31682969559031565,0.8253119429590018,0.3768004241176458
signf_corr_before_Glut_Week_6_2022_08_26_16_11_43_Fluo9001_CS4A1S1_stack_CTL_ts,-0.317012499468301,0.6283646058048675,0.005955722103430397,0.5341304055697931,0.0,0.38461538461538464,0.14143489365294906,0.1159430529137704,0.1220159151193634,0.1418110502850048,0.0,0.19171243916561037,0.00026855665559661967,0.0027337648568281207,1.5648717587593696e-05,0.009068800037503846,0.01567729620422182,0.011599003888164228,0.000986318788437123,0.011803324157334861,0.002793296089385475,0.002793296089385475,0.00558659217877095,0.4177299253694491,0.0,1.496396040973443,0.857919945441467,0.34630041314358695,1.0072857153727754,0.49422500950245984,0.0,0.2645642526673591,0.0047732105207910795,0.02328455916418467,0.0,0.0,127.4922867632044,48.86323169529947,40.22880448706975,41.55237234575489,0.15728526047290425,1.0,0.4525363893904079,0.15225769123239852,0.48717948717948717,0.6858541716514602
signf_corr_before_Glut_Week_6_2022_09_28_17_15_24_Fluo9062_CS1A1S1_stack_CTL_ts,0.030928289931587704,0.3751216423245287,0.005462215235025775,0.2299919930146427,0.0,0.392018779342723,0.05459675108554299,0.07075947777815536,0.023474178403755867,0.05472521402927368,1.4648795136600015e-05,0.011719036109280013,0.0005567636670122978,0.0010501877231092434,0.00017578554163920018,0.008009431432743151,0.013807287053619137,0.010363515190449464,0.0012561309080300934,0.010489975193655979,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.3190616509516488,0.0,1.6949491798800103,0.6704294060405178,0.4219800728203365,0.8553398390987142,0.3444547166024717,0.0,0.09219983504182867,0.004774711084361137,0.008201886873320217,0.002187168610816543,0.0,149.1038188729671,19.48291853972711,26.87405331115804,7.185064891629619,0.07102407133947901,1.0,0.7506800005950772,0.2812654084945863,0.875,0.5383402566111268
signf_corr_before_Glut_Week_6_2022_08_25_16_02_49_Fluo9001_CS2A1S1_stack_CTL_ts,0.07636306728050253,0.6741233176799533,0.004322936810351232,0.5688560863691065,0.0,0.38910505836575876,0.21502975063967658,0.12604286325415265,0.26653696498054474,0.21544891194696641,0.0,0.08316361167684996,9.71634782924322e-05,0.0011883154735562664,8.279105194310599e-06,0.005954240721154562,0.010375192461287494,0.008187083782317908,0.0006685293189894664,0.008315637475596455,0.0020325203252032522,0.0020325203252032522,0.0040650406504065045,0.4518258103823548,0.0,1.2744296886619508,0.891186079515816,0.2900967727894003,0.9845575362165974,0.4970159740384864,0.0,0.17556839436385552,0.0035914927294249874,0.014137609245079967,0.00018704019285922108,0.0,187.63620551271845,102.17967577050906,61.01734872030814,125.41745670672655,0.2332657200811359,1.0,0.48975401213486375,0.20713002701024458,0.4304345556105016,0.8077469464794353
signf_corr_before_Glut_Test2_Week_2_2022_09_09_12_00_47_Fluo5439_CS3A1S1_stack_CTL_ts,0.3801700412444317,0.28395978550375783,0.0031295340358736675,0.1353570212896067,0.0,0.14285714285714285,0.01973355856720544,0.02459340909110647,0.01053864168618267,0.019756692867987622,3.0445570930568877e-06,0.009757805483247325,0.0005068516682281927,0.0007469826409678982,0.00021311899651398213,0.004973283231735602,0.008362102271357742,0.006017668546203859,0.000560228645226836,0.005926062351619449,0.0012330456226880395,0.0012330456226880395,0.0012330456226880395,0.2824239200555904,0.0,1.6823925108233513,0.6761927360059611,0.40402884416224744,0.8219416628160585,0.47224945939290136,0.0,0.02101970120099498,0.003270437638523349,0.0034637170184333133,0.002301271192906957,0.0,103.69673401058836,12.984911477170485,17.460818292493943,6.386432658214948,0.02158782729738162,1.0,0.6362118800871196,0.3521995006362439,0.7595744680851064,0.42156392697838513
signf_corr_before_Glut_Week_6_2022_09_29_13_14_23_Fluo9062_CS3A1S1_stack_CTL_ts,-0.13873190230939011,0.36477881818764696,0.005770991959425453,0.2004742651751275,0.0,0.3048780487804878,0.042367638310529455,0.04729867860017704,0.025609756097560978,0.0424712266682569,1.4491493493319421e-05,0.020201141929687274,0.0008031608108214025,0.0012494799912441872,0.00036228733733298553,0.007398003863874882,0.0127271136778258,0.010141317366340722,0.000889943907459059,0.009936827864222477,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.3316897108896402,0.0,1.7305811088530143,0.71584934363374,0.37303701676674755,0.8379090120105483,0.4835636208747536,0.0,0.13370729219785824,0.005027177425229769,0.009192785234116424,0.002185473883587091,0.0,114.26777893504843,14.167683108580347,17.126904794945478,8.158464635384945,0.05160420832971046,1.0,0.6100502997361209,0.33344000026336806,0.5274725274725275,0.3801905606027033
signf_corr_before_Glut_Test2_Week_2_2022_09_09_15_14_47_Fluo5439_CS4A1S1_stack_CTL_ts,0.322536702748248,0.28413060971787846,0.002441559405441666,0.14288465474387976,0.0,0.15524193548387097,0.019996666883454733,0.02509308431826676,0.011088709677419355,0.020016845154780118,2.227776812407826e-06,0.006275647280552845,0.0003504830227917291,0.0005102803129532581,0.0001470332696189165,0.003674399654971383,0.006433016123579202,0.00465453700235259,0.00041074703671633244,0.004561287057400146,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.29780347112858163,0.0,1.6821038778505764,0.7274207264353263,0.38347484774480356,0.8650711999261174,0.4414444461272094,0.0,0.01638421989101,0.0025881632782746534,0.0026925979842451924,0.0017993842801681508,0.0,126.4945320109494,14.768764535907755,19.912599968316876,7.29039312863099,0.021919096057280596,1.0,0.6411156516877926,0.34705950096790844,0.7673211102622868,0.40433352954310187
signf_corr_before_Glut_Test2_Week_2_2022_09_08_11_02_00_Fluo5439_CS1A1S1_stack_CTL_ts,0.24782447538483626,0.25649974560992544,0.0022077409165036175,0.13358898355109797,0.0,0.18526785714285715,0.027224170918367346,0.03220709513071855,0.015625,0.02725458898643256,2.6332697837558855e-06,0.008676623937475642,0.00028777112578064597,0.0004367439142196497,0.00012113041005277074,0.003707637837769235,0.006873796006818041,0.004640852283216984,0.000400193328381223,0.004488586813483644,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.33766038986741964,0.0,1.7820021861546973,0.8079559400780306,0.3940172870375572,0.9628041161559353,0.3992211441604673,0.0,0.01672803093286881,0.0024645831267578583,0.002485729966078042,0.001752510656267733,0.0,124.06525237901289,16.620870902733937,21.085462949041595,8.98862062863125,0.028514024787997392,1.0,0.6334977732061984,0.3478384872923213,0.7008361420793363,0.39465861211713454
signf_corr_before_Glut_Test2_Week_2_2022_08_03_14_01_11_Fluo9001_CS1A1S1_stack_CTL_ts,0.44711329756121787,0.3510016065927217,0.004048951426680265,0.17762300934119218,0.0,0.12393887945670629,0.03755898316907884,0.026155363411438443,0.03225806451612903,0.03762285899079496,6.0177161563643366e-06,0.008220200269593685,0.00048748858157987346,0.0007409065767291421,0.00021062006547275177,0.0059323280017958445,0.009322671330923906,0.007292083588461271,0.0005834108883265171,0.007375299429333578,0.0017331022530329288,0.0017331022530329288,0.0034662045060658577,0.3421429781380686,0.0,1.4496737352580806,0.816524124733413,0.2560972893831151,0.8547865457573581,0.5906150150630773,0.0,0.02309782608695652,0.0037843271460745657,0.003967473543567124,0.0027717391304347824,0.0,59.636387339593895,17.885510958060483,13.345570925614641,14.932197156636732,0.03920542075871365,1.0,0.4416742114548388,0.37963119231008463,0.2676565771939844,0.46836461772005494
signf_corr_before_Glut_Week_6_2022_08_26_12_27_05_Fluo9001_CS3A1S1_stack_CTL_ts,0.21246040430304353,0.3091612083758359,0.011786511414820686,0.1588566670056025,0.0,0.14909090909090908,0.033719008264462814,0.03680168908320774,0.01818181818181818,0.0338420703384207,3.457814661134163e-05,0.07040110650069156,0.003045329252621563,0.005644060150837884,0.0011065006915629322,0.019160880638026123,0.03564944181531624,0.024643813610232115,0.0027746498168707777,0.024607652469221475,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.24748487721087728,0.0,1.6014529068414998,0.5861796491212645,0.46101827527022216,0.7446884630673377,0.5311489302334764,0.0,0.09215481171548118,0.011985451136304448,0.01739689212262784,0.00495118549511855,0.0,35.29865538410331,7.494199578673079,8.688866130169426,3.3065166957998686,0.0,0.5064935064935064,0.2975170360608536,0.15518887080063196,0.3333333333333333,0.4803702651130689
signf_corr_before_Glut_Week_6_2022_09_27_10_45_55_Fluo5439_CS1A1S1_stack_CTL_ts,0.2417845162455186,0.2690675569030994,0.0036868053540435363,0.12128932201343395,0.0,0.15755208333333334,0.018313937717013888,0.023388599423267507,0.009114583333333334,0.018337815080399826,4.029658284977434e-06,0.014103803997421019,0.0006798234523990134,0.0009698522057057686,0.00031431334622823986,0.005281359183291579,0.009537813741802072,0.006933638414408819,0.0006116776267764633,0.006850473641478866,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.2629353953142362,0.0,1.7059942838398217,0.6171772492696603,0.4135090033676568,0.7616758863925757,0.47867069741039026,0.0,0.03046198111987586,0.003792728134833398,0.004319099698017141,0.002275151946204578,0.0,105.86497344342668,11.093990180092993,15.418201758161489,5.011081821306993,0.020866172152681193,1.0,0.63910166734523,0.3582944660106159,0.7815384615384615,0.3779041663666938
signf_corr_before_Glut_Test2_Week_2_2022_08_05_14_40_47_Fluo9001_CS3A1S1_stack_CTL_ts,0.39091987155617763,0.363608059223631,0.007238315255876904,0.19357312119289147,0.0,0.1310344827586207,0.03281807372175981,0.02907149924363591,0.022988505747126436,0.03289369140314635,1.1529238147943183e-05,0.051916159380188155,0.0012679078086597383,0.0027467310248341535,0.0004265818114738978,0.009975463365734035,0.01684042286826974,0.012941402326831598,0.0014075881806970998,0.012795271261345545,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.2809398996280294,0.0,1.6067483571107768,0.6935720333825263,0.33870828654033114,0.7932294583536025,0.6318439552505285,0.0,0.07063253012048193,0.007070645615111246,0.009655992897839258,0.0036839666357738644,0.0,51.45089998838435,12.100100341049648,11.430681320692766,7.869869688009374,0.035120461486257214,1.0,0.32266081945243386,0.23381150414545973,0.31021482578500126,0.5409907242944543
signf_corr_before_Glut_Test2_Week_2_2022_09_08_15_09_18_Fluo9062_CS1A1S1_stack_CTL_ts,0.111802523638057,0.3557521095992126,0.0039164328522891855,0.17145814317156668,0.0,0.1942675159235669,0.03266866810012577,0.03738032202413146,0.020700636942675158,0.032720771239041435,6.298577781137019e-06,0.013132534673670685,0.0004651617056173064,0.0007136123707308289,0.00022045022233979568,0.005873310976970669,0.01021049983502509,0.0077438321604444416,0.0008914584248604393,0.007519054923897027,0.0017730496453900709,0.0017730496453900709,0.0017730496453900709,0.30574219519009777,0.0,1.8409506657019046,0.7321660852614221,0.3926479586254679,0.8380110683294536,0.4303215060203027,0.0,0.02580229199193441,0.0035509633170381725,0.004218617750676187,0.001950026232119492,0.0,111.65407334664583,16.95523187966834,21.13504690481405,9.35428998774497,0.040005464888094,1.0,0.5391698150901404,0.3159290600337908,0.5416666666666666,0.3815810173485475
signf_corr_before_Glut_Week_6_2022_09_30_12_02_50_Fluo9062_CS4A1S1_stack_CTL_ts,-0.1269143412230724,0.33479089662985617,0.0076099400724561235,0.1843927648168949,0.0,0.38870431893687707,0.048984006799041954,0.05660237590129134,0.03322259136212625,0.049147286821705424,2.6737253014625278e-05,0.021015480869495468,0.0012323234857223007,0.001713031621210213,0.0006416940723510066,0.010079149437775143,0.019178099268956254,0.013537049870527916,0.001255801677871261,0.01327061909697713,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,0.34766368718018137,0.0,1.7928404427363887,0.6396921360421316,0.3878300391981916,0.7737999633850255,0.3956365950396606,0.0,0.09631544925662572,0.006376933142712447,0.010839091743359432,0.002720318896789485,0.0,109.61037172274513,12.329565702783897,15.516708193492976,7.951818091612871,0.05932996443945349,1.0,0.7408583035339626,0.333939174141327,1.0,0.34317373018440633
