,Assortativity,Average clustering coefficient,Average shortest path length,Average square clustering,Degree (min),Degree (max),Degree (avg),Degree (std),Degree (med),Density,Edge betweenness centrality (min),Edge betweenness centrality (max),Edge betweenness centrality (avg),Edge betweenness centrality (std),Edge betweenness centrality (med),Eccentricity (min),Eccentricity (max),Eccentricity (avg),Eccentricity (std),Eccentricity (med),Fraction of nodes in the barycenter,Fraction of nodes in the center,Fraction of nodes in the periphery,Global efficiency,Local efficiency (min),Local efficiency (max),Local efficiency (avg),Local efficiency (std),Local efficiency (med),Modularity,Node betweenness centrality (min),Node betweenness centrality (max),Node betweenness centrality (avg),Node betweenness centrality (std),Node betweenness centrality (med),Node strength (min),Node strength (max),Node strength (avg),Node strength (std),Node strength (med),Rich club coefficient (min),Rich club coefficient (max),Rich club coefficient (avg),Rich club coefficient (std),Rich club coefficient (med),Transitivity
signf_corr_before_Glut_Test2_Week_6_2022_09_28_10_15_20_FluoSZ17012_CS3A1S1_stack_SZ_ts,1.0,0.5282013310441117,0.4162843511467256,0.4444801525697798,0.0,0.26545991452234946,0.22408019105924887,0.29495287930657044,0.14812475210520373,0.2242252683578488,0.27174108798135493,0.22238015501019248,0.15837320808340868,0.27874963100058403,0.05479191080860215,0.293490029116951,0.2538387664542624,0.31622641756879755,0.22267738583228974,0.322112390732726,0.37129465780286003,0.37129465780286003,0.4568046114749694,0.4167757246772501,0.0,0.15388763796486982,0.8566019207717765,0.2711997720103677,0.9113721718122862,1.0,0.0,0.20946314993385567,0.368661832338805,0.35900795008537856,0.3546721736962788,1.0,0.21163288959414192,0.2000423175525495,0.24230494062405866,0.11795778968346243,0.2868416483002738,0.596469104665826,0.30239977602034335,0.4002214465093571,0.1819201919614668,0.740472573718025
signf_corr_before_Glut_Test2_Week_6_2022_08_26_15_05_48_FluoSZ9322_CS4A1S_stack_SZ_ts,0.4918850258534603,0.6898527827212236,0.707956551544944,0.7942901191200589,0.0,0.7830979213459845,0.7174478817141682,0.8916976778892953,0.6384025264166543,0.7193518953925915,1.0,0.5196995808083223,0.1837407901725149,0.47889959235793467,0.032517157980187145,0.6531939170741703,0.6376398419041217,0.6901069070999865,0.5471209215658195,0.6936454111299417,1.0,1.0,0.9999999999999999,0.9435885487312563,0.0,0.00019354433963036217,0.4012079560299859,0.003790522197220065,0.9754674261762826,0.5712992056416382,0.0,0.5190876347471766,0.5609162276117938,0.8603793376112346,0.07149445344634177,1.0,0.1912765746952905,0.2948806850999212,0.284780051154472,0.26857178058698417,0.0,0.34426229508196726,0.36803002512980315,0.0,0.3018018370242852,0.8883684555361139
signf_corr_before_Glut_Test2_Week_2_2022_08_05_11_47_47_Fluo9001_CS1A1S1_stack_CTL_ts,0.8833908475599437,0.2541862552453803,0.22462540507553905,0.13613608744078365,0.0,0.19785164427565521,0.1691266023185939,0.11185119357411263,0.14247733136777554,0.16921892928412754,0.22594824093159277,0.02334948063484018,0.13685573400581535,0.09954839368421889,0.1728144711888669,0.22994892678812007,0.17587414681469818,0.20441029905812583,0.14214002414661836,0.20261475875497553,0.31088024145360654,0.31088024145360654,0.13429877416899363,0.6205575857611867,0.0,0.0007872517987806886,0.1530505165015867,0.005745803649985206,0.0,0.6809343880531207,0.0,0.052563600528127016,0.21075649579047848,0.10851352291528339,0.512745824793965,0.8409417382050549,0.1054355723068928,0.11669464944675223,0.09097204770085962,0.09234264989502677,0.2259713308626352,1.0,0.2571206435683487,0.6998071528153041,0.09530517232578534,0.2460913091327448
signf_corr_before_Glut_Week_6_2022_09_28_11_38_52_Fluo5439_CS3A1S1_stack_CTL_ts,0.7814050460361894,0.0941354553896484,0.06401209950469347,0.0802354956506246,0.0,0.4215554763146306,0.0655482578154621,0.1905399540352409,0.015892383994986346,0.0655133738290869,0.09230796912391817,0.009413754834970256,0.08124531800626335,0.05894345824838575,0.07872040566459629,0.0824094124157132,0.10170857391548441,0.09223602771367781,0.15631640491775672,0.08446381278349235,0.08525171697039785,0.08525171697039785,0.03682833309506103,0.2777082827481461,0.0,0.029769256672102534,0.1574230723652008,0.02279184537102343,0.0,0.09751780460665804,0.0,0.009890538293248763,0.10315866628129453,0.035924644219337956,0.41394241177744096,0.6630802221331805,0.3465725359011266,0.08007545804728392,0.2213336789419773,0.012305453964352842,0.1520815170223416,1.0,0.9465945727651521,0.8051392837071604,0.8947608524756582,0.27886150592265924
signf_corr_before_Glut_Test2_Week_2_2022_09_09_10_30_45_Fluo9062_CS3A1S1_stack_CTL_ts,0.4791346983552475,0.1839817660743185,0.29674334203149344,0.09436065551361517,0.0,0.398689234615169,0.1040970951662049,0.1991730829987973,0.0552690219849675,0.10418693465433854,0.26802712558644975,0.10144904523127624,0.19718037212214454,0.15575659346701934,0.26234142384125547,0.25474191568915405,0.2718644281731456,0.2586239562847731,0.23467209498464375,0.2529917114553395,0.3665951019322478,0.3665951019322478,0.45274424025542315,0.31627631524044775,0.0,0.048265317292334804,0.13867820665029967,0.04591408369939881,0.0,0.15809502291269584,0.0,0.16626997933107202,0.26817142500475066,0.15970947733289015,0.5321408432962945,0.048039901731125934,0.22527244288100282,0.046645044509743404,0.15057193185257894,0.018427396174514582,0.19776980860101515,1.0,0.7812646197560149,0.8856200705357907,0.6603157800193258,0.19461418543926434
signf_corr_before_Glut_Test2_Week_2_2022_08_05_17_03_14_Fluo9001_CS4A1S1_stack_CTL_ts,0.8454994805506003,0.6925449215997276,0.4255240568324259,0.6673461384910093,0.0,0.7223558598547957,0.5949981840792096,0.7137020161241739,0.5049005571922287,0.5956548369518209,0.4272958971198214,0.31272730518542496,0.08922959674926129,0.23508071778978132,0.02737963766837729,0.30805970548948364,0.29562663731775896,0.35839165398990125,0.21533991419290666,0.36290043869903443,0.5453001155135957,0.5453001155135957,0.607143658820015,0.9138250598356921,0.0,0.0,0.43946361441740706,0.0,0.9256983636342385,0.6042473051193777,0.0,0.52010414781479,0.3288906960861909,0.5248473957364396,0.23687740921528164,1.0,0.3390738227653448,0.3859208613890856,0.39809021612379447,0.306118296377189,0.5901518997793169,1.0,0.5617727807057289,0.6331722243082322,0.3146919479110234,0.8697344737701757
signf_corr_before_Glut_Test2_Week_2_2022_09_09_13_45_10_Fluo9062_CS4A1S1_stack_CTL_ts,0.6407443217214679,0.22529161228086925,0.189858898270125,0.11751732491856798,0.0,0.278028432791351,0.11148467933872762,0.13563748556417002,0.08415826319054254,0.11151921909516474,0.1795722636424096,0.020029476453227543,0.13145567764369268,0.08977093940794326,0.18752329485772265,0.16860680188663785,0.11632637467859344,0.14367792076169691,0.07456024832070345,0.14378447462633714,0.24304509572634064,0.24304509572634064,0.3459982193153883,0.47432039447583274,0.0,0.01197145530193981,0.11061211545429682,0.01278089340550553,0.0,0.46032369242615956,0.0,0.05827911129616983,0.17442527918387693,0.09058749429378916,0.48111847084361253,0.5481325423334448,0.1867395465658939,0.04133872325622597,0.08220174244986889,0.027562817153154957,0.1901064268166092,1.0,0.6448321026768289,0.9742913961609571,0.47691318915871506,0.16430929175828257
signf_corr_before_Glut_Test2_Week_2_2022_09_08_12_25_59_Fluo9062_CS1A1S1_stack_CTL_ts,0.7043463276137771,0.13522585857116998,0.24483625081250135,0.06091271323190817,0.0,0.008043815980224966,0.08121286821289601,0.02439776794631207,0.07663877044867325,0.08127327118341646,0.18863664776696745,0.027904288728220296,0.20324287916447933,0.13313345726652404,0.2904390703514739,0.25110938584900416,0.23591810011245776,0.2355035624045185,0.1878794012517927,0.23147669534605114,0.25693879828463023,0.25693879828463023,0.1109963292769433,0.42955140141478787,0.0,0.011570191997247181,0.29465301524518767,0.009743616788648497,0.7595487153050269,0.7811709352862861,0.0,0.0613529926527039,0.2409164604372889,0.1009089863546173,0.6224954926666153,0.8749846660926107,0.07553903856854774,0.08705809297124756,0.04808329857960608,0.07004705653954774,0.0,0.21311475409836056,0.0,0.13572139006636075,0.0,0.15986917783470456
signf_corr_before_Glut_Week_6_2022_09_27_13_52_29_Fluo5439_CS2A1S1_stack_CTL_ts,0.6668795592629881,0.031819217677020784,0.37938166909401694,0.005973214002462146,0.0,0.31452637377554377,0.029685104329338366,0.10164322900497294,0.01358159539770569,0.02976259420988807,0.2820309837165067,0.09256817999651912,0.3470346319515015,0.2784312735746436,0.46552336287009943,0.40746868152517407,0.43647193105526594,0.4284123824884425,0.4356695629535739,0.41687861476748933,0.38414964903675936,0.38414964903675936,0.16595080704344126,0.0,0.0,0.05394508078708289,0.15460677344923618,0.04942845842010432,0.0,0.22686138379566168,0.0,0.12698100798963707,0.37396642741828534,0.2320287804980949,0.6470238164696548,0.7323960566284105,0.23773791949461923,0.03081992207080308,0.08954485194494985,0.003035827122613542,0.13949956141111522,1.0,0.913576688615775,0.8728960674410188,0.8707659393658521,0.09869834682786238
signf_corr_before_Glut_Week_6_2022_09_29_10_15_00_Fluo9062_CS2A1S1_stack_CTL_ts,0.994841016366258,0.627397223093172,0.22249321620402732,0.46776550703138364,0.0,0.3006569399140829,0.22445511133753687,0.3266770158794019,0.12211160729586107,0.22438704106227572,0.12544503129890452,0.16814537351502046,0.06309444592891403,0.15556294961969738,0.014914198689338739,0.16319213870771004,0.1460145908292851,0.17753608174089489,0.15033838759104506,0.17801518517475506,0.1515169902912622,0.1515169902912622,0.2669188136608748,0.4686287625968335,0.0,0.015683136135718805,0.3748260424371303,0.010712827569392673,0.8107769645022563,0.9491014779182483,0.0,0.23374966972044264,0.19340246949300852,0.26108604338605745,0.26653333988359196,0.875354311116601,0.436210252451407,0.3204499458359451,0.44437375631911347,0.15817966548882006,0.0,0.9063231850117096,0.41796238299469796,0.5688942987546247,0.2616846495659055,0.8256046833732898
signf_corr_before_Glut_Week_6_2022_09_28_14_27_09_Fluo5439_CS4A1S1_stack_CTL_ts,0.7412964801496,0.13259341391526303,0.19289283936635396,0.03763971763396162,0.0,0.14026896095992175,0.014711764252940157,0.039705022368946546,0.005514536342905607,0.014732204396381898,0.11688607583400547,0.030932568754334457,0.20207764636211356,0.14932577968581603,0.23258317967181505,0.16246667097012613,0.1797912247599068,0.18448633286865043,0.1993640313760729,0.18278756177664085,0.13533867617248546,0.13533867617248546,0.0584656593890725,0.09125715236142207,0.0,0.01626586374265739,0.2143618315956336,0.015043054822489896,0.31142108631253096,0.5298477640881367,0.0,0.0700793950713144,0.21110454401786286,0.11636534257519711,0.5123353620449794,0.7764897894072436,0.24107047490330144,0.04646178023429622,0.09409186220937357,0.015458184785584708,0.10219447732898822,1.0,0.7331756296062251,0.8880711825966351,0.5818104323091703,0.22160528309660554
signf_corr_before_Glut_Week_6_2022_08_25_13_20_30_Fluo9001_CS1A1S1_stack_CTL_ts,0.717009563122808,0.764561414680584,0.445298800513235,0.7645134885577727,0.0,0.7548906899275931,0.7013451439628754,0.8428018544846398,0.6919455657433742,0.7022946587622673,0.0,0.4982825437383403,0.0907736488458295,0.2959643356717623,0.015511071950221125,0.4820867171794902,0.47343698480527563,0.5493372511625956,0.6374736603090702,0.5778919510440544,0.6326794795588138,0.6326794795588138,0.2733145025535678,0.9457550671359682,0.0,0.00010799607360411885,0.4496841867560687,0.0009112801109073887,0.972025810846499,0.5731795655401197,0.0,0.4211168383800529,0.3691614593030359,0.608774167031559,0.2013923143263234,1.0,0.304837083258501,0.40997871608163694,0.4167155618622903,0.40956202404974573,0.6877310156964802,1.0,0.4664945686217394,0.3491251739707708,0.30311113289073666,0.9149486394572518
signf_corr_before_Glut_Test2_Week_2_2022_09_08_13_56_30_Fluo5439_CS2A1S1_stack_CTL_ts,0.5196954169134042,0.0,0.030496337625422226,0.023951556689080278,0.0,0.34472695736043396,0.0,0.036160954383717164,0.0,0.0,0.06817034214065133,0.005254143563394431,0.11227958041089074,0.07424092483174238,0.14410850294857397,0.02847924755041248,0.04666216762570646,0.0339601723295615,0.07061626007756842,0.026645112545597704,0.029017557539771366,0.029017557539771366,0.16108047811405043,0.08506485316346901,0.0,0.0303436048868449,0.16200878059274743,0.026108215325950323,0.0,0.32487059682610786,0.0,0.056662135324328164,0.08853886497255428,0.056921963816518775,0.3332921765632191,0.6379375053446361,0.11290889415948555,0.004733023592941775,0.027211056666292643,0.0,0.09359331607542633,1.0,0.9313832103542679,0.7749387528130781,0.7884578266743871,0.07238190397933897
signf_corr_before_Glut_Week_6_2022_08_26_16_11_43_Fluo9001_CS4A1S1_stack_CTL_ts,0.050077225585664464,0.8939113144747236,0.3943997375971253,0.9224122889256416,0.0,0.9744943062385814,0.6279234214063278,0.9025176487088824,0.44084717441806703,0.6284606553431851,0.0,1.0000000000000002,0.06515025923158288,0.4608686551468246,0.011367783048254494,0.3671336167743398,0.34605930237944404,0.3703896278289096,0.27908004109346374,0.38225207560890573,0.5188712139409108,0.5188712139409108,0.5843093412239624,0.842409378941295,0.0,0.00029486797749944237,0.44091460992556075,0.002531673620826674,0.9938545899959894,0.5655524344272913,0.0,0.9999999999999999,0.2816424238575105,1.0,0.0,1.0,0.4774014652012657,0.4535206463983779,0.5487778191343979,0.31818401643388267,0.6742750731577547,1.0,0.4579575157567018,0.18516330975130313,0.37898922430314597,0.7376241880664799
signf_corr_before_Glut_Week_6_2022_09_28_17_15_24_Fluo9062_CS1A1S1_stack_CTL_ts,0.5991263898618184,0.30680923034177543,0.34226182513677195,0.24287864227375633,0.0,1.0,0.18900364927469576,0.46672247425689783,0.059588592535298635,0.18918111551697261,0.37373060391928314,0.029406583806435828,0.16226387732253206,0.14880569214152956,0.15563993788064903,0.29934397716042144,0.28360841640078716,0.30973795420162253,0.3885995842088506,0.31763431911477946,0.48965759595649955,0.48965759595649955,0.21152973438264597,0.39731004892235955,0.0,0.0014402152599694896,0.1255595656514799,0.005771371009216001,0.0,0.1037982388573182,0.0,0.3034192075267774,0.281135752568072,0.27384705469911746,0.4408379523460252,0.7390862910333558,0.16691989169210938,0.08472671464611536,0.16957473825484182,0.020099780893263502,0.3029754940711462,1.0,1.0,0.6488347388348447,0.8575328220460158,0.41999040082329386
signf_corr_before_Glut_Week_6_2022_08_25_16_02_49_Fluo9001_CS2A1S1_stack_CTL_ts,0.5072960857868223,0.9999999999999999,0.22481460098368714,1.0,0.0,0.9899618380916198,0.9999999999999998,1.0,1.0,0.9999999999999999,0.0,0.4146316575836575,0.007447706439192393,0.1745746127103632,0.004688750134288074,0.1718220682540328,0.17245444849809707,0.20571261578895214,0.15097133660165774,0.2139877859022547,0.29180338960116375,0.29180338960116375,0.3881249177980096,0.9984010557414511,0.0,1.5148407762993277e-05,0.4602701903588766,0.000906913803803277,0.9714294678763342,0.5754687494170063,0.0,0.6414060498424405,0.16394031524174332,0.5602180376606308,0.03777685021973563,1.0,0.7794001593499454,1.0,0.8988294356888759,0.9999999999999999,1.0,1.0,0.5254403473604572,0.3818088830459616,0.31027275706063073,1.0
signf_corr_before_Glut_Test2_Week_2_2022_09_09_12_00_47_Fluo5439_CS3A1S1_stack_CTL_ts,0.5246878701584727,0.09543047493414958,0.10086482424177881,0.0314315101042521,0.0,0.1416045434092595,0.012632921186293097,0.02082009505933821,0.009540921881110567,0.012636201132394678,0.07809593399400222,0.0187781408818423,0.14537650138901068,0.09281783564001894,0.19033384287544103,0.11030700084617118,0.10654056879733606,0.10100535188055396,0.10731268725926492,0.09870215458623854,0.05318513983353035,0.05318513983353035,0.022975725476318376,0.22337248806573884,0.0,0.012360107549814531,0.13166651408290986,0.010650127733285598,0.0,0.47793769351629867,0.0,0.018677897887789827,0.13196240862389944,0.04702125504469741,0.46479195642656007,0.6240369033679003,0.09747260932037524,0.01690328741276082,0.02412032607236342,0.00851116770893878,0.09254607702268815,1.0,0.7909971162043092,0.9016932547306905,0.7088516501599962,0.16873593664985798
signf_corr_before_Glut_Week_6_2022_09_29_13_14_23_Fluo9062_CS3A1S1_stack_CTL_ts,0.3331728596066833,0.28280430150216573,0.3752132059444423,0.17692319776176868,0.0,0.6997884254827906,0.12706497928555854,0.23996906754974137,0.06785115569054746,0.1272422313981614,0.37172129959713646,0.07509564044747985,0.24513422927690434,0.18590532157219525,0.3255241629199449,0.2623593117160634,0.24946254923201552,0.3000340938603703,0.24022897038583169,0.29220250933189434,0.4874949666681581,0.4874949666681581,0.21059548889619054,0.4487678200297074,0.0,0.7601764620853814,1.0,0.8541133936680927,0.0,0.5205873737188371,0.0,0.4727337287950782,0.30693817584622884,0.3224727317174634,0.44140416183998427,0.7216659020230809,0.31870682034789366,0.05852407620898626,0.11635135922542447,0.024917898978431594,0.22122499744823698,1.0,0.7435610525568115,0.8344649756124013,0.42778292810789886,0.07967921765595132
signf_corr_before_Glut_Test2_Week_2_2022_09_09_15_14_47_Fluo5439_CS4A1S1_stack_CTL_ts,0.5939332649941034,0.0958265200934062,0.029410070096872493,0.0482505280782744,0.0,0.184271825064464,0.01396312884098333,0.02564290998198604,0.011669138302577244,0.01394879777716912,0.05714470301507314,0.0,0.0927322237095182,0.04896879918826215,0.13044076824402143,0.028855040244960745,0.04337720288698102,0.03521353299411484,0.04705299632326261,0.03285823956559994,0.0,0.0,0.0,0.2937352887204645,0.0,0.009080635037995525,0.134808947740286,0.008691432056341993,0.0,0.423755039556871,0.0,0.0,0.06400614068711011,0.009946137650189577,0.36342493771283496,0.6058395895152342,0.13510890607632994,0.02556922904936653,0.05144939113246583,0.012373783501893235,0.0939662117933855,1.0,0.7998886135313594,0.8832730769273199,0.7182326092816148,0.1316472780037663
signf_corr_before_Glut_Test2_Week_2_2022_09_08_11_02_00_Fluo5439_CS1A1S1_stack_CTL_ts,0.6927384515555404,0.03176610551831216,0.0051251009969063566,0.027481177149896063,0.0,0.2877151765192329,0.05050352151498806,0.09430662521388891,0.029220073297633972,0.050466786476386555,0.06754600322312222,0.012947682239946405,0.07161915138709637,0.03534620301167751,0.10696517110599273,0.03093938036915489,0.057809498242478274,0.03455303726503953,0.042798538474973405,0.029350798668411004,0.02744022700377924,0.02744022700377924,0.1597176796521567,0.4760842021980163,0.0,0.05157530302860164,0.19970212870268322,0.054161642875751856,0.0,0.26926222523100884,0.0,0.0013853291822579494,0.051697242130401666,0.0,0.3539577860687224,0.7168555969979461,0.26605148045604543,0.0535300574991101,0.12088530517167084,0.02056712751757494,0.12223838452593663,1.0,0.7860759094185512,0.8860647243063023,0.6377212400378391,0.11082189012814836
signf_corr_before_Glut_Test2_Week_2_2022_08_03_14_01_11_Fluo9001_CS1A1S1_stack_CTL_ts,0.8286770209031271,0.25086270593673166,0.19635779841639858,0.12586655626419785,0.0,0.07642857339004883,0.10275366153966654,0.035895920705933254,0.09357350161284197,0.10277982430371418,0.1543604371269016,0.010486338602353332,0.13885757486508435,0.091692246531863,0.18806907754133442,0.1704479389742416,0.1379921320473297,0.1625152509248253,0.11665801621518053,0.16862094883313555,0.20243643889552593,0.20243643889552593,0.3109127291116527,0.49659243832324296,0.0,0.02227677339648172,0.31983949822209784,0.018419858121221575,0.7857985752631127,0.8775979115450094,0.0,0.02705135510235257,0.18314711539248704,0.07124168208583435,0.5598132271892222,0.8984069842087514,0.12873065151029503,0.11989993416381428,0.08049855002965486,0.09331317155190982,0.16807193420909416,1.0,0.4382622619918645,0.9999999999999999,0.11315334370715696,0.26947504321072546
signf_corr_before_Glut_Week_6_2022_08_26_12_27_05_Fluo9001_CS3A1S1_stack_CTL_ts,0.5941104162068385,0.15385838333253,1.0,0.08393685140193857,0.0,0.16308070919461054,0.08333974074554416,0.1386531828839653,0.03911241847666594,0.0837038801292696,0.8869640387275242,0.3458076391867624,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.9236192241066752,0.9236192241066752,0.3989990776398519,0.06352328992712697,0.0,0.00042725949095385,0.16183951404797225,0.0060812675043716265,0.0,0.6975210767717908,0.0,0.30530494728700797,1.0,0.7169231505544169,1.0,0.7503919995616525,0.0,0.014808528949303235,0.002200867329527789,0.0035759580224954575,0.0,0.029167553757717624,0.1768770988829576,0.19566775572492556,0.19268599159408983,0.29531735820417027
signf_corr_before_Glut_Week_6_2022_09_27_10_45_55_Fluo5439_CS1A1S1_stack_CTL_ts,0.7764225003156305,0.06090378281268749,0.15874440768925532,0.0,0.0,0.19223059610964505,0.005455685025147053,0.009191393596537534,0.004031231406580335,0.0054772626264332075,0.10336476466795616,0.0422146901771275,0.20361052017959938,0.13410435677458762,0.2820456394232452,0.12962619982382745,0.14503646173513665,0.14521482230636015,0.1280530295531785,0.14330060143051576,0.10851949125033206,0.10851949125033206,0.22976938668842348,0.1342107709959377,0.0,0.1289824468876628,0.3162025249397772,0.1254697419223116,0.0,0.5192936715313947,0.0,0.056723988112098556,0.1839838753182463,0.08814773728253876,0.4595166043461077,0.7506845298990258,0.17342302546040114,0.02162647161822385,0.05958528811403324,0.003293053326588965,0.08945237279366806,1.0,0.7962368658854946,0.9235357358874406,0.7354494095531401,0.07475772378627987
signf_corr_before_Glut_Test2_Week_2_2022_08_05_14_40_47_Fluo9001_CS3A1S1_stack_CTL_ts,0.8734950099060816,0.2800899707338861,0.5276130485566547,0.16150394742451207,0.0,0.10087388416117987,0.07878484851650912,0.06404216979640184,0.057709522057170504,0.07891884047513506,0.2957364877328906,0.24612436203019222,0.40159954837345613,0.4632706339457022,0.38379383655498,0.42398975616255336,0.3841431355799215,0.43518075921210264,0.4489040323612588,0.4301088041840003,0.4009120027140562,0.4009120027140562,0.1731920634852214,0.21658296391016085,0.0,0.00043393275947161314,0.34529035662955737,0.0023121970503947814,0.7826525543579328,0.994740295740536,0.0,0.218584507474695,0.5104728239623817,0.34474358452897647,0.7440574867182707,1.0,0.09557733427138868,0.0765894799938753,0.063899936897546,0.044348142380359674,0.15055989141499831,1.0,0.22246769751269074,0.47742709016666207,0.16469014909828045,0.42580369933427986
signf_corr_before_Glut_Test2_Week_2_2022_09_08_15_09_18_Fluo9062_CS1A1S1_stack_CTL_ts,0.6537657425784417,0.2618764473400794,0.18259409008488334,0.1120923740402327,0.0,0.3187202153253386,0.07802949230282315,0.14423808970050303,0.048857743663652864,0.07804637292923566,0.16156481866394568,0.036976952218673316,0.13134083610580058,0.08663600292082521,0.19697808628706984,0.16674702807902791,0.16706197775368334,0.18431898686226258,0.24083950937744258,0.17555646752832132,0.21435948888954465,0.21435948888954465,0.0926022717132185,0.3300556504749961,0.0,0.021873867762541924,0.11161378157590161,0.018949060819841365,0.0,0.37179498784649634,0.0,0.03794854886416925,0.15990348230773846,0.08331660249202365,0.3938503685717396,0.3802394514028492,0.28552652290546465,0.050731195415657175,0.14022681561456662,0.013252015166633067,0.17150168860722034,1.0,0.6150408662407787,0.7717111520041858,0.44497161922093664,0.08267219421394811
signf_corr_before_Glut_Week_6_2022_09_30_12_02_50_Fluo9062_CS4A1S1_stack_CTL_ts,0.3895770223922309,0.2132791979899472,0.5662109251762325,0.14099224479794903,0.0,0.9885812366881259,0.16051562856618273,0.329767416038246,0.09730526187757166,0.1609262488087732,0.685837277078153,0.07948710414532553,0.3896194549696518,0.2717781243035413,0.5787487125950598,0.4304918276382939,0.46068482349085194,0.4639298080414622,0.38771518217639483,0.453042075783465,0.7744616661773489,0.7744616661773489,0.8051370417182366,0.5218501684064767,0.0,0.004030699844730529,0.10942945655160467,0.007295178707384387,0.0,0.27152707375974927,0.0,0.3220695414995245,0.4413772908571342,0.4016265385765954,0.5494277884501579,0.7782685400943526,0.2100157315212133,0.03412870049420134,0.06727097727342476,0.016738056522773652,0.25434497798826583,1.0,0.9807415558179484,0.8362538612505553,0.9999999999999999,0.0
